cuisine,full_ingredients,ingredients_processed
British,"['butternut', 'squash', 'peel', 'slice', 'shallot', 'peel', 'halv', 'rosemari', 'sprig', 'rapese', 'oil', 'salt', 'freshli', 'ground', 'black', 'pepper', 'red', 'onion', 'thinli', 'slice', 'bay', 'leaf', 'cinnamon', 'stick', 'date', 'roughli', 'chop', 'fresh', 'cranberri', 'soft', 'brown', 'sugar', 'lemon', 'juic', 'zest', 'feta', 'chees', 'crumbl', 'freshli', 'chop', 'parsley', 'garnish']",butternut squash peel slice shallot peel halv rosemari sprig rapese oil salt freshli ground black pepper red onion thinli slice bay leaf cinnamon stick date roughli chop fresh cranberri soft brown sugar lemon juic zest feta chees crumbl freshli chop parsley garnish
British,"['unsalt', 'butter', 'room', 'temperatur', 'cut', 'small', 'cube', 'sugar', 'plu', 'extra', 'sprinkl', 'plain', 'flour', 'sift', 'plu', 'extra', 'dust']",unsalt butter room temperatur cut small cube sugar plu extra sprinkl plain flour sift plu extra dust
British,"['hipsi', 'cabbag', 'larg', 'portion', 'turbot', 'sea', 'salt', 'freshli', 'ground', 'black', 'pepper', 'pine', 'nut', 'toast', 'parmesan', 'oz', 'oliv', 'oil', 'squeez', 'lemon', 'juic', 'lincolnshir', 'babi', 'potato', 'lincolnshir', 'poacher', 'chees', 'tbsp', 'creme', 'fraich', 'butter', 'chickwe']",hipsi cabbag larg portion turbot sea salt freshli ground black pepper pine nut toast parmesan oz oliv oil squeez lemon juic lincolnshir babi potato lincolnshir poacher chees tbsp creme fraich butter chickwe
British,"['loin', 'lamb', 'tbsp', 'oliv', 'oil', 'larg', 'sprig', 'fresh', 'rosemari', 'salt', 'freshli', 'ground', 'black', 'pepper', 'flouri', 'potato', 'peel', 'celeriac', 'peel', 'knob', 'butter', 'tbsp', 'oliv', 'oil', 'knob', 'butter', 'level', 'tbsp', 'plain', 'flour', 'oz', 'hot', 'beef', 'stock', 'oz', 'port', 'tsp', 'redcurr', 'jelli', 'dash', 'gravi', 'brown', 'tsp', 'chop', 'fresh', 'mint']",loin lamb tbsp oliv oil larg sprig fresh rosemari salt freshli ground black pepper flouri potato peel celeriac peel knob butter tbsp oliv oil knob butter level tbsp plain flour oz hot beef stock oz port tsp redcurr jelli dash gravi brown tsp chop fresh mint
British,"['butter', 'cube', 'plain', 'flour', 'ice', 'sugar', 'sift', 'egg', 'beaten', 'egg', 'caster', 'sugar', 'lemon', 'rind', 'juic', 'grate', 'butter', 'melt', 'larg', 'bramley', 'appl', 'weight', 'peel', 'dessert', 'appl', 'peel', 'thinli', 'slice', 'demerara', 'sugar']",butter cube plain flour ice sugar sift egg beaten egg caster sugar lemon rind juic grate butter melt larg bramley appl weight peel dessert appl peel thinli slice demerara sugar
British,"['unsalt', 'butter', 'caster', 'sugar', 'x', 'can', 'condens', 'milk', 'unsalt', 'butter', 'room', 'temperatur', 'plu', 'extra', 'spoon', 'caster', 'sugar', 'cornflour', 'plain', 'flour', 'larg', 'banana', 'peel', 'slice', 'caramel', 'sauc', 'banana', 'ice', 'cream', 'fresh', 'mint']",unsalt butter caster sugar x can condens milk unsalt butter room temperatur plu extra spoon caster sugar cornflour plain flour larg banana peel slice caramel sauc banana ice cream fresh mint
British,"['lamb', 'chump', 'steak', 'tbsp', 'oliv', 'oil', 'tbsp', 'plain', 'flour', 'tbsp', 'red', 'wine', 'tbsp', 'brown', 'sugar', 'oil', 'deepfri', 'sweet', 'potato', 'sprig', 'rosemari', 'clove', 'garlic', 'bunch', 'babi', 'carrot', 'hand', 'mangetout', 'tbsp', 'oliv', 'oil', 'babi', 'courgett', 'tbsp', 'milk', 'oz', 'plain', 'flour', 'egg', 'lightli', 'beaten']",lamb chump steak tbsp oliv oil tbsp plain flour tbsp red wine tbsp brown sugar oil deepfri sweet potato sprig rosemari clove garlic bunch babi carrot hand mangetout tbsp oliv oil babi courgett tbsp milk oz plain flour egg lightli beaten
British,"['medjool', 'date', 'pit', 'chop', 'dri', 'fig', 'chop', 'prune', 'chop', 'selfrais', 'flour', 'lemon', 'juic', 'zest', 'orang', 'zest', 'onlyt', 'unsalt', 'butter', 'light', 'muscovado', 'sugar', 'larg', 'freerang', 'egg', 'selfrais', 'flour', 'tsp', 'bake', 'powder', 'date', 'syrup', 'unsalt', 'butter', 'oz', 'doubl', 'cream', 'caster', 'sugar', 'liquid', 'glucos', 'edibl', 'flower', 'red', 'nasturtium', 'purpl', 'violet', 'pansi', 'decor']",medjool date pit chop dri fig chop prune chop selfrais flour lemon juic zest orang zest onlyt unsalt butter light muscovado sugar larg freerang egg selfrais flour tsp bake powder date syrup unsalt butter oz doubl cream caster sugar liquid glucos edibl flower red nasturtium purpl violet pansi decor
British,"['bran', 'cereal', 'stick', 'butter', 'soften', 'caster', 'sugar', 'ripe', 'banana', 'peel', 'mash', 'freerang', 'egg', 'beaten', 'lemon', 'juic', 'oz', 'milk', 'plain', 'flour', 'tsp', 'bake', 'powder', 'tsp', 'fine', 'sea', 'salt', 'lb', 'raisin', 'sultana']",bran cereal stick butter soften caster sugar ripe banana peel mash freerang egg beaten lemon juic oz milk plain flour tsp bake powder tsp fine sea salt lb raisin sultana
British,"['x', 'fillet', 'steak', 'slice', 'pancetta', 'streaki', 'bacon', 'oyster', 'water', 'reserv', 'butter', 'fri', 'pint', 'cup', 'oliv', 'oil', 'new', 'potato', 'scrub', 'cut', 'chunk', 'tomato', 'cut', 'chunk', 'small', 'onion', 'halv', 'top', 'bottom', 'garlic', 'clove', 'fine', 'chop', 'sprig', 'thyme', 'sprig', 'sage', 'sea', 'salt', 'freshli', 'ground', 'black', 'pepper', 'cup', 'pit', 'black', 'oliv', 'flat', 'leaf', 'parsley', 'stem', 'remov']",x fillet steak slice pancetta streaki bacon oyster water reserv butter fri pint cup oliv oil new potato scrub cut chunk tomato cut chunk small onion halv top bottom garlic clove fine chop sprig thyme sprig sage sea salt freshli ground black pepper cup pit black oliv flat leaf parsley stem remov
British,"['fresh', 'oyster', 'shuck', 'lemon', 'juic', 'thick', 'centrecut', 'fillet', 'beef', 'strip', 'pancetta', 'lardo', 'unsalt', 'butter', 'oz', 'chicken', 'stock', 'oz', 'madeira', 'plain', 'flour', 'cornmeal', 'salt', 'freshli', 'ground', 'black', 'pepper', 'freerang', 'egg', 'white', 'freshli', 'mash', 'potato', 'oz', 'doubl', 'cream', 'oz', 'fullfat', 'milk', 'freerang', 'egg', 'yolk', 'beaten', 'tbsp', 'oliv', 'oil', 'salt', 'freshli', 'ground', 'black', 'pepper', 'tbsp', 'oliv', 'oil', 'hand', 'wild', 'garlic', 'leav', 'hand', 'cavolo', 'nero', 'lemon', 'wedg']",fresh oyster shuck lemon juic thick centrecut fillet beef strip pancetta lardo unsalt butter oz chicken stock oz madeira plain flour cornmeal salt freshli ground black pepper freerang egg white freshli mash potato oz doubl cream oz fullfat milk freerang egg yolk beaten tbsp oliv oil salt freshli ground black pepper tbsp oliv oil hand wild garlic leav hand cavolo nero lemon wedg
British,"['oz', 'veget', 'oil', 'plu', 'extra', 'greas', 'freerang', 'egg', 'light', 'brown', 'sugar', 'grate', 'carrot', 'grate', 'weight', 'raisin', 'pecan', 'walnut', 'chop', 'option', 'selfrais', 'flour', 'pinch', 'salt', 'tsp', 'bicarbon', 'soda', 'tsp', 'ground', 'cinnamon', 'tsp', 'freshli', 'grate', 'nutmeg', 'tsp', 'mix', 'spice', 'fullfat', 'cream', 'chees', 'chill', 'butter', 'room', 'temperatur', 'tsp', 'vanilla', 'extract', 'ice', 'sugar', 'sift', 'orang', 'zest']",oz veget oil plu extra greas freerang egg light brown sugar grate carrot grate weight raisin pecan walnut chop option selfrais flour pinch salt tsp bicarbon soda tsp ground cinnamon tsp freshli grate nutmeg tsp mix spice fullfat cream chees chill butter room temperatur tsp vanilla extract ice sugar sift orang zest
British,"['butter', 'onion', 'thinli', 'slice', 'cauliflow', 'cut', 'floret', 'matur', 'cheddar', 'grate', 'oz', 'doubl', 'cream', 'salt', 'freshli', 'ground', 'white', 'pepper', 'pinch', 'nutmeg']",butter onion thinli slice cauliflow cut floret matur cheddar grate oz doubl cream salt freshli ground white pepper pinch nutmeg
British,"['larg', 'cauliflow', 'cut', 'floret', 'oz', 'milk', 'bay', 'leav', 'blade', 'mace', 'peppercorn', 'butter', 'plain', 'flour', 'tsp', 'mustard', 'powder', 'pinch', 'cayenn', 'pepper', 'cheddar', 'gruyer', 'salt', 'freshli', 'ground', 'black', 'pepper']",larg cauliflow cut floret oz milk bay leav blade mace peppercorn butter plain flour tsp mustard powder pinch cayenn pepper cheddar gruyer salt freshli ground black pepper
British,"['larg', 'head', 'cauliflow', 'cut', 'floret', 'sea', 'salt', 'freshli', 'ground', 'black', 'pepper', 'unsalt', 'butter', 'plain', 'flour', 'rasp', 'nutmeg', 'oz', 'skim', 'milk', 'matur', 'cheddar', 'fine', 'grate', 'tsp', 'dijon', 'mustard', 'parmesan', 'similar', 'vegetarian', 'hard', 'chees', 'fine', 'grate']",larg head cauliflow cut floret sea salt freshli ground black pepper unsalt butter plain flour rasp nutmeg oz skim milk matur cheddar fine grate tsp dijon mustard parmesan similar vegetarian hard chees fine grate
British,"['head', 'cauliflow', 'broken', 'larg', 'floret', 'butter', 'plain', 'flour', 'oz', 'milk', 'tsp', 'english', 'mustard', 'matur', 'cheddar', 'grate', 'salt', 'freshli', 'ground', 'black', 'pepper']",head cauliflow broken larg floret butter plain flour oz milk tsp english mustard matur cheddar grate salt freshli ground black pepper
British,"['medium', 'cauliflow', 'around', 'cut', 'floret', 'stem', 'slice', 'green', 'outer', 'leav', 'thickli', 'shred', 'butter', 'plain', 'flour', 'oz', 'milk', 'matur', 'cheddar', 'chees', 'coars', 'grate', 'tsp', 'english', 'dijon', 'mustard', 'flake', 'sea', 'salt', 'ground', 'black', 'pepper']",medium cauliflow around cut floret stem slice green outer leav thickli shred butter plain flour oz milk matur cheddar chees coars grate tsp english dijon mustard flake sea salt ground black pepper
British,"['medium', 'cauliflow', 'stalk', 'remov', 'floret', 'separ', 'butter', 'plain', 'flour', 'oz', 'milk', 'tbsp', 'dijon', 'mustard', 'extra', 'matur', 'cheddar', 'grate', 'sea', 'salt', 'freshli', 'ground', 'black', 'pepper', 'slice', 'brioch', 'blitz', 'crumb', 'food', 'processor', 'rasher', 'streaki', 'bacon', 'pancetta', 'tbsp', 'mapl', 'syrup']",medium cauliflow stalk remov floret separ butter plain flour oz milk tbsp dijon mustard extra matur cheddar grate sea salt freshli ground black pepper slice brioch blitz crumb food processor rasher streaki bacon pancetta tbsp mapl syrup
British,"['neck', 'lamb', 'bone', 'prefer', 'welsh', 'cut', 'serv', 'piec', 'litr', 'pint', 'oz', 'lamb', 'stock', 'potato', 'peel', 'roughli', 'chop', 'onion', 'roughli', 'chop', 'leek', 'trim', 'slice', 'slice', 'carrot', 'peel', 'roughli', 'chop', 'swede', 'peel', 'roughli', 'chop']",neck lamb bone prefer welsh cut serv piec litr pint oz lamb stock potato peel roughli chop onion roughli chop leek trim slice slice carrot peel roughli chop swede peel roughli chop
British,"['currant', 'sultana', 'raisin', 'glace', 'cherri', 'rins', 'dri', 'quarter', 'readytoeat', 'dri', 'apricot', 'snip', 'piec', 'mix', 'candi', 'peel', 'fine', 'chop', 'tbsp', 'brandi', 'plu', 'extra', 'feed', 'cake', 'plain', 'flour', 'tsp', 'grate', 'nutmeg', 'tsp', 'ground', 'mix', 'spice', 'butter', 'soften', 'dark', 'muscovado', 'sugar', 'freerang', 'egg', 'whole', 'almond', 'chop', 'skin', 'left', 'tbsp', 'black', 'treacl', 'unwax', 'lemon', 'fine', 'grate', 'zest', 'orang', 'fine', 'grate', 'zest', 'whole', 'blanch', 'almond', 'glace', 'cherri', 'rins', 'dri', 'halv']",currant sultana raisin glace cherri rins dri quarter readytoeat dri apricot snip piec mix candi peel fine chop tbsp brandi plu extra feed cake plain flour tsp grate nutmeg tsp ground mix spice butter soften dark muscovado sugar freerang egg whole almond chop skin left tbsp black treacl unwax lemon fine grate zest orang fine grate zest whole blanch almond glace cherri rins dri halv
British,"['onion', 'chop', 'tbsp', 'oliv', 'oil', 'tbsp', 'butter', 'plain', 'flour', 'tsp', 'english', 'mustard', 'powder', 'oz', 'appl', 'juic', 'pint', 'veget', 'stock', 'tbsp', 'wholegrain', 'mustard', 'bay', 'leav', 'peel', 'celeriac', 'chop', 'thick', 'small', 'wedg', 'leek', 'trim', 'cut', 'chunk', 'babi', 'spinach', 'tin', 'cannellini', 'bean', 'drain', 'rins', 'tbsp', 'chop', 'fresh', 'tarragon', 'salt', 'freshli', 'ground', 'black', 'pepper', 'selfrais', 'flour', 'plu', 'extra', 'roll', 'tsp', 'bake', 'powder', 'cold', 'butter', 'dice', 'tbsp', 'chop', 'fresh', 'tarragon', 'plu', 'littl', 'extra', 'serv', 'prefer', 'tsp', 'salt', 'oz', 'natur', 'yoghurt']",onion chop tbsp oliv oil tbsp butter plain flour tsp english mustard powder oz appl juic pint veget stock tbsp wholegrain mustard bay leav peel celeriac chop thick small wedg leek trim cut chunk babi spinach tin cannellini bean drain rins tbsp chop fresh tarragon salt freshli ground black pepper selfrais flour plu extra roll tsp bake powder cold butter dice tbsp chop fresh tarragon plu littl extra serv prefer tsp salt oz natur yoghurt
British,"['head', 'celeri', 'shallot', 'peel', 'split', 'bulb', 'divid', 'thyme', 'sprig', 'rosemari', 'sprig', 'sage', 'leav', 'slice', 'pancetta', 'smoke', 'steaki', 'bacon', 'tbsp', 'light', 'oliv', 'oil', 'dessertspoon', 'white', 'wine', 'vinegar', 'salt', 'freshli', 'mill', 'black', 'pepper']",head celeri shallot peel split bulb divid thyme sprig rosemari sprig sage leav slice pancetta smoke steaki bacon tbsp light oliv oil dessertspoon white wine vinegar salt freshli mill black pepper
British,"['green', 'cardamom', 'pod', 'clove', 'tsp', 'freshli', 'grate', 'nutmeg', 'roughli', 'half', 'whole', 'nutmeg', 'tsp', 'ground', 'ginger', 'tsp', 'flake', 'sea', 'salt', 'oz', 'whole', 'milk', 'golden', 'caster', 'sugar', 'plu', 'heap', 'tbsp', 'sprinkl', 'tsp', 'vanilla', 'extract', 'tbsp', 'indian', 'leaf', 'tea', 'prefer', 'assam', 'long', 'strip', 'orang', 'peel', 'cinnamon', 'stick', 'broken', 'half', 'brioch', 'loaf', 'thickli', 'slice', 'slice', 'crustless', 'thickli', 'cut', 'white', 'bread', 'soften', 'butter', 'plu', 'extra', 'greas', 'mix', 'dri', 'fruit', 'larg', 'freerang', 'egg', 'yolk', 'larg', 'freerang', 'egg', 'oz', 'doubl', 'cream']",green cardamom pod clove tsp freshli grate nutmeg roughli half whole nutmeg tsp ground ginger tsp flake sea salt oz whole milk golden caster sugar plu heap tbsp sprinkl tsp vanilla extract tbsp indian leaf tea prefer assam long strip orang peel cinnamon stick broken half brioch loaf thickli slice slice crustless thickli cut white bread soften butter plu extra greas mix dri fruit larg freerang egg yolk larg freerang egg oz doubl cream
British,"['ham', 'hock', 'fine', 'chop', 'sausagemeat', 'smoke', 'rindless', 'pancetta', 'fine', 'chop', 'banana', 'shallot', 'dice', 'garlic', 'clove', 'crush', 'tsp', 'allspic', 'tsp', 'ground', 'coriand', 'tsp', 'ground', 'clove', 'tsp', 'mix', 'spice', 'tsp', 'curri', 'powder', 'oz', 'doubl', 'cream', 'oz', 'white', 'port', 'freerang', 'yolk', 'beaten', 'plu', 'extra', 'brush', 'plain', 'flour', 'dust', 'butter', 'greas', 'readymad', 'shortcrust', 'pastri', 'readymad', 'puff', 'pastri', 'salt', 'freshli', 'ground', 'black', 'pepper']",ham hock fine chop sausagemeat smoke rindless pancetta fine chop banana shallot dice garlic clove crush tsp allspic tsp ground coriand tsp ground clove tsp mix spice tsp curri powder oz doubl cream oz white port freerang yolk beaten plu extra brush plain flour dust butter greas readymad shortcrust pastri readymad puff pastri salt freshli ground black pepper
British,"['chestnut', 'pheasant', 'breast', 'bone', 'remov', 'pheasant', 'thigh', 'bone', 'remov', 'salt', 'freshli', 'ground', 'black', 'pepper', 'tbsp', 'oliv', 'oil', 'smoke', 'bacon', 'lardon', 'brussel', 'sprout', 'fine', 'shred', 'oz', 'doubl', 'cream', 'oz', 'red', 'wine']",chestnut pheasant breast bone remov pheasant thigh bone remov salt freshli ground black pepper tbsp oliv oil smoke bacon lardon brussel sprout fine shred oz doubl cream oz red wine
British,"['plain', 'flour', 'plu', 'extra', 'dust', 'cold', 'butter', 'cube', 'plu', 'extra', 'greas', 'pinch', 'salt', 'freerang', 'egg', 'slice', 'drycur', 'smoke', 'streaki', 'bacon', 'freerang', 'egg', 'yolk', 'oz', 'doubl', 'cream', 'matur', 'cheddar', 'fine', 'grate', 'small', 'courgett', 'trim', 'fine', 'dice', 'sprig', 'fresh', 'thyme', 'leav', 'tsp', 'wholegrain', 'mustard', 'tsp', 'red', 'wine', 'vinegar', 'tsp', 'rapese', 'oil', 'small', 'bag', 'green', 'salad', 'leav', 'head', 'littl', 'gem', 'lettuc', 'leav', 'wash', 'separ']",plain flour plu extra dust cold butter cube plu extra greas pinch salt freerang egg slice drycur smoke streaki bacon freerang egg yolk oz doubl cream matur cheddar fine grate small courgett trim fine dice sprig fresh thyme leav tsp wholegrain mustard tsp red wine vinegar tsp rapese oil small bag green salad leav head littl gem lettuc leav wash separ
British,"['shortcrust', 'pastri', 'onion', 'peel', 'slice', 'matur', 'cheddar', 'grate', 'tbsp', 'veget', 'oil', 'salt', 'pepper', 'beaten', 'egg', 'glaze']",shortcrust pastri onion peel slice matur cheddar grate tbsp veget oil salt pepper beaten egg glaze
British,"['plain', 'flour', 'butter', 'freerang', 'egg', 'salt', 'freshli', 'ground', 'black', 'pepper', 'walnut', 'crush', 'fine', 'milk', 'bind', 'necessari', 'new', 'potato', 'cut', 'cube', 'boil', 'tender', 'smoke', 'chees', 'cut', 'cube', 'hand', 'babi', 'spinach', 'red', 'onion', 'cut', 'wedg', 'roast', 'minut', 'salt', 'freshli', 'ground', 'black', 'pepper', 'freerang', 'egg', 'beaten', 'egg', 'wash', 'tbsp', 'oliv', 'oil', 'onion', 'slice', 'garlic', 'clove', 'fine', 'slice', 'chilli', 'fine', 'chop', 'thumbsiz', 'piec', 'fresh', 'ginger', 'slice', 'matchstick', 'carrot', 'grate', 'splash', 'green', 'ginger', 'wine', 'demerara', 'sugar', 'oz', 'white', 'wine', 'vinegar', 'tsp', 'ground', 'clove', 'tsp', 'ground', 'cinnamon']",plain flour butter freerang egg salt freshli ground black pepper walnut crush fine milk bind necessari new potato cut cube boil tender smoke chees cut cube hand babi spinach red onion cut wedg roast minut salt freshli ground black pepper freerang egg beaten egg wash tbsp oliv oil onion slice garlic clove fine slice chilli fine chop thumbsiz piec fresh ginger slice matchstick carrot grate splash green ginger wine demerara sugar oz white wine vinegar tsp ground clove tsp ground cinnamon
British,"['potato', 'cook', 'cut', 'cube', 'fresh', 'curd', 'chees', 'matur', 'lancashir', 'chees', 'onion', 'fine', 'chop', 'fri', 'littl', 'oil', 'soft', 'salt', 'freshli', 'ground', 'black', 'pepper', 'pack', 'larg', 'sheet', 'readyrol', 'puff', 'pastri', 'freerang', 'egg', 'beaten', 'egg', 'wash', 'butter', 'greas', 'unsalt', 'butter', 'tbsp', 'chop', 'fresh', 'basil', 'assort', 'season', 'veget', 'carrot', 'asparagu', 'snow', 'pea', 'spinach']",potato cook cut cube fresh curd chees matur lancashir chees onion fine chop fri littl oil soft salt freshli ground black pepper pack larg sheet readyrol puff pastri freerang egg beaten egg wash butter greas unsalt butter tbsp chop fresh basil assort season veget carrot asparagu snow pea spinach
British,"['self', 'rais', 'flour', 'pinch', 'salt', 'butter', 'matur', 'cheddar', 'grate', 'oz', 'milk']",self rais flour pinch salt butter matur cheddar grate oz milk
